,Temperature,Humidity,GasLevels,TimeOfDay,FoodType,StorageDuration,Spoiled
355,22.39405344,72.7372945,104.9575054,Morning,Fruit,20,NotSpoiled
356,15.78465225,56.05159807,123.6514367,Morning,Meat,23,NotSpoiled
357,22.61012998,77.95549552,119.5703868,Evening,Fruit,20,NotSpoiled
358,22.60172093,68.85038234,88.53671145,Morning,Fruit,2,NotSpoiled
359,28.10179149,74.95850669,80.31107867,Evening,Fruit,22,NotSpoiled
360,28.49228575,56.79474653,80.11627293,Morning,Meat,3,NotSpoiled
361,25.01885445,74.99084276,103.386162,Morning,Fruit,6,NotSpoiled
362,29.65924187,73.06203396,81.36571446,Evening,Vegetable,5,NotSpoiled
363,26.69982492,73.63697893,80.91273677,Afternoon,Meat,3,NotSpoiled
364,24.92158944,73.12633963,87.74786952,Afternoon,Meat,23,NotSpoiled
365,25.80464084,68.06536117,106.5295137,Morning,Meat,27,NotSpoiled
366,24.04673253,82.4129922,83.9686101,Evening,Meat,13,NotSpoiled
367,23.02575243,68.44102014,120.9709271,Afternoon,Vegetable,10,NotSpoiled
368,23.66133232,62.608308,84.36842956,Afternoon,Fruit,18,NotSpoiled
369,19.35994334,69.41273807,127.3496692,Afternoon,Vegetable,24,NotSpoiled
370,26.40220853,60.49482055,79.57148007,Afternoon,Fruit,8,NotSpoiled
371,20.03438195,65.36003577,95.98171822,Afternoon,Vegetable,6,NotSpoiled
372,29.20815632,68.22753384,102.0510421,Morning,Fruit,15,NotSpoiled
373,23.7527071,66.20445879,80.72781232,Afternoon,Vegetable,25,NotSpoiled
374,25.24747491,71.99397073,85.30734736,Morning,Fruit,2,NotSpoiled
375,27.46918388,89.45761391,104.93767,Afternoon,Vegetable,10,NotSpoiled
376,28.21657233,75.7094984,90.67676802,Evening,Meat,29,NotSpoiled
377,17.14688296,80.72300647,88.65469722,Afternoon,Meat,9,NotSpoiled
378,23.96548162,64.96290563,91.66455816,Afternoon,Vegetable,20,NotSpoiled
379,29.40089456,64.12983711,103.6560444,Afternoon,Vegetable,28,NotSpoiled
380,16.5094709,66.21821953,83.21165283,Evening,Meat,1,NotSpoiled
381,26.93640238,78.52889097,133.268423,Afternoon,Fruit,15,NotSpoiled
382,13.72217885,48.51881522,62.327088,Afternoon,Vegetable,26,NotSpoiled
383,19.88746578,59.66835225,100.7814101,Evening,Fruit,9,NotSpoiled
384,25.19315276,71.02335847,97.0243031,Evening,Vegetable,10,NotSpoiled
385,16.71642449,67.75907633,92.87648861,Evening,Fruit,27,NotSpoiled
386,20.07244631,89.67729682,71.97256013,Morning,Meat,7,NotSpoiled
387,17.64082496,74.47683216,112.3978144,Morning,Vegetable,13,NotSpoiled
388,33.24067466,63.37808556,66.56872335,Evening,Vegetable,20,Spoiled
389,25.82113878,54.22392931,110.4402424,Evening,Fruit,23,NotSpoiled
390,27.83645139,66.59439965,97.94519418,Morning,Vegetable,24,NotSpoiled
391,23.8866245,56.96779917,89.22011521,Evening,Meat,11,NotSpoiled
392,23.23284126,74.6675065,74.4322834,Evening,Vegetable,29,NotSpoiled
393,16.91762906,71.61106322,85.57359352,Afternoon,Fruit,16,NotSpoiled
394,23.54081319,73.20031932,52.97377685,Morning,Meat,5,NotSpoiled
395,21.19253894,90.79176665,112.343456,Morning,Vegetable,25,NotSpoiled
396,29.28961962,60.92534019,102.7618882,Morning,Vegetable,22,NotSpoiled
397,30.70550933,68.07595792,110.2508297,Morning,Meat,14,Spoiled
398,32.33289358,57.87484256,75.9776025,Evening,Vegetable,25,Spoiled
399,29.2627597,69.19401484,88.0717002,Evening,Vegetable,29,NotSpoiled
400,22.00673032,85.93273616,111.9027057,Morning,Fruit,1,NotSpoiled
401,19.42051507,75.68722399,104.6781393,Morning,Fruit,25,NotSpoiled
402,28.83331591,68.85512954,122.0126283,Evening,Meat,5,NotSpoiled
403,26.78146409,72.51630249,108.4947163,Afternoon,Vegetable,27,NotSpoiled
404,16.15730775,57.89144362,106.7448589,Evening,Vegetable,5,NotSpoiled
405,26.77740896,66.06266288,102.7787294,Evening,Meat,22,NotSpoiled
406,29.07259911,70.85252575,128.1188743,Evening,Fruit,26,NotSpoiled
407,25.29462795,70.99421987,90.43293161,Evening,Meat,22,NotSpoiled
408,24.07473164,54.69383756,87.10162723,Morning,Fruit,20,NotSpoiled
409,20.96175756,73.27623179,100.2630007,Afternoon,Fruit,3,NotSpoiled
410,17.7673265,72.79196493,99.25048006,Evening,Meat,17,NotSpoiled
411,29.00148975,66.22948794,95.12771717,Evening,Meat,22,NotSpoiled
412,23.45442778,70.04174999,117.5880883,Evening,Fruit,6,NotSpoiled
413,23.83266669,55.16508447,107.7452695,Evening,Vegetable,5,NotSpoiled
414,33.66360593,55.20204385,89.91490054,Evening,Meat,27,Spoiled
415,28.42250553,71.34687262,143.1540286,Afternoon,Fruit,16,NotSpoiled
416,26.85412501,63.32276809,88.61428663,Morning,Vegetable,12,NotSpoiled
417,25.71030903,69.8844448,111.7797277,Evening,Fruit,26,NotSpoiled
418,32.5999743,78.39490672,82.96180071,Morning,Meat,7,Spoiled
419,33.59794654,68.2607007,89.18757986,Evening,Meat,22,Spoiled
420,29.64752556,41.89331945,92.97483107,Morning,Fruit,15,NotSpoiled
421,27.91112296,68.49346362,137.1841158,Morning,Fruit,11,NotSpoiled
422,14.52698464,65.18955978,102.1425569,Morning,Vegetable,27,NotSpoiled
423,25.61860957,67.65305646,103.7624299,Evening,Meat,10,NotSpoiled
424,24.34946523,78.99730813,71.22445301,Evening,Fruit,25,NotSpoiled
425,25.46976615,54.21469814,104.5569581,Evening,Meat,26,NotSpoiled
426,29.71523044,72.43956624,79.39656319,Evening,Meat,23,NotSpoiled
427,11.30161416,85.70303912,86.4760756,Morning,Vegetable,4,NotSpoiled
428,22.15343973,63.74056885,108.8799115,Evening,Meat,10,NotSpoiled
429,26.34952177,74.72327886,90.57681762,Afternoon,Vegetable,23,NotSpoiled
430,22.66577227,79.66305779,130.2687974,Afternoon,Meat,27,NotSpoiled
431,17.91546943,72.10231439,125.8414217,Morning,Fruit,3,NotSpoiled
432,29.34481743,63.1490302,103.7010131,Evening,Meat,24,NotSpoiled
433,26.38435953,62.90478989,101.4486993,Evening,Fruit,3,NotSpoiled
434,20.14447715,77.43800154,96.38071147,Morning,Vegetable,9,NotSpoiled
435,26.57408602,75.92149091,106.4762821,Afternoon,Meat,12,NotSpoiled
436,29.10792856,62.13531585,109.4008876,Morning,Meat,14,NotSpoiled
437,25.02646323,58.23526846,94.91347577,Evening,Vegetable,3,NotSpoiled
438,29.00282402,57.19193286,76.71557313,Morning,Vegetable,4,NotSpoiled
439,25.39130088,86.61651861,105.1345888,Afternoon,Fruit,10,NotSpoiled
440,23.02385509,69.3205488,103.5374296,Afternoon,Fruit,26,NotSpoiled
441,19.20289742,93.60228586,86.51755643,Afternoon,Meat,27,NotSpoiled
442,24.57034617,75.55545603,98.91194838,Evening,Meat,14,NotSpoiled
443,25.97146469,74.39522323,83.66481386,Evening,Fruit,10,NotSpoiled
444,29.37916381,73.06272488,112.0532606,Morning,Vegetable,8,NotSpoiled
445,24.42446266,79.9914985,103.1433472,Afternoon,Fruit,12,NotSpoiled
446,27.28707803,60.33936815,103.6967183,Morning,Vegetable,15,NotSpoiled
447,20.17693993,91.60013108,114.4924765,Afternoon,Meat,8,NotSpoiled
448,21.08685422,68.99698297,143.8326827,Evening,Fruit,16,NotSpoiled
449,24.4480535,62.96599908,100.7905848,Afternoon,Meat,4,NotSpoiled
450,19.72685768,73.02561002,111.7706003,Morning,Fruit,23,NotSpoiled
451,29.10123919,80.92338876,121.7247303,Morning,Meat,28,NotSpoiled
452,27.31565165,59.92445124,98.13309691,Afternoon,Fruit,14,NotSpoiled
453,26.39547882,75.66869372,117.9484509,Evening,Vegetable,3,NotSpoiled
454,26.69452063,62.83555842,125.0920982,Afternoon,Fruit,25,NotSpoiled
455,35.10521781,64.93726467,100.2483419,Evening,Vegetable,19,Spoiled
456,22.65567906,65.10517581,156.8353469,Evening,Meat,10,NotSpoiled
457,13.99279357,77.63541466,65.05499967,Evening,Fruit,1,NotSpoiled
458,25.99650098,58.90927268,84.54578555,Afternoon,Vegetable,12,NotSpoiled
459,24.7469823,71.9261611,76.70249303,Morning,Vegetable,1,NotSpoiled
460,22.41240479,66.56582136,122.9777337,Afternoon,Vegetable,21,NotSpoiled
461,20.1058507,61.52789822,105.5681306,Morning,Meat,7,NotSpoiled
462,22.80405239,57.86476397,85.02344143,Morning,Vegetable,19,NotSpoiled
463,25.90669215,57.97111675,115.9752323,Evening,Fruit,10,NotSpoiled
464,22.4859165,53.66203982,94.16799714,Morning,Meat,10,NotSpoiled
465,37.0622684,78.96167194,152.6011365,Afternoon,Vegetable,11,Spoiled
466,20.19747809,67.58346837,89.91810594,Afternoon,Vegetable,7,NotSpoiled
467,21.03441319,71.5865193,121.7817461,Evening,Fruit,13,NotSpoiled
468,13.5568998,81.78189364,79.85935932,Morning,Vegetable,12,NotSpoiled
469,26.25742208,57.79882843,110.7799721,Morning,Meat,5,NotSpoiled
470,14.91796686,60.58454325,91.00195787,Morning,Fruit,15,NotSpoiled
471,22.30272683,72.54715537,73.98740065,Afternoon,Meat,10,NotSpoiled
472,23.62164733,51.75920448,58.99952243,Evening,Fruit,1,NotSpoiled
473,21.45136017,64.21291487,94.29525931,Afternoon,Meat,22,NotSpoiled
474,33.69436339,60.75106927,119.6374127,Evening,Meat,20,Spoiled
475,29.97197196,73.29522442,100.7841175,Afternoon,Meat,27,NotSpoiled
476,31.59568438,65.74184134,71.6768252,Morning,Fruit,13,Spoiled
477,20.58790591,90.08149279,128.2124309,Afternoon,Meat,26,NotSpoiled
478,30.64297032,79.37891372,108.4950974,Morning,Vegetable,18,Spoiled
479,27.48000473,61.46761516,115.6445501,Evening,Vegetable,9,NotSpoiled
480,28.85702974,66.12686563,108.9422638,Afternoon,Meat,8,NotSpoiled
481,30.14719414,66.52415487,150.738284,Evening,Meat,10,Spoiled
482,20.45618377,103.0657435,103.6104799,Evening,Fruit,1,NotSpoiled
483,22.8784119,54.89800356,83.9876922,Evening,Vegetable,26,NotSpoiled
484,29.31298006,72.035397,121.5963924,Afternoon,Vegetable,6,NotSpoiled
485,11.72190454,49.15567865,56.34265285,Morning,Vegetable,27,NotSpoiled
486,32.56664041,69.93062559,105.766203,Morning,Meat,26,Spoiled
487,27.76566032,89.09890562,92.42527106,Evening,Vegetable,1,NotSpoiled
488,24.7714802,65.91544568,125.6596242,Morning,Fruit,13,NotSpoiled
489,26.10253828,81.04554421,100.9270454,Morning,Fruit,18,NotSpoiled
490,19.85032358,69.33884774,84.89514717,Morning,Meat,5,NotSpoiled
491,23.25028318,65.77501283,102.7832395,Afternoon,Meat,6,NotSpoiled
492,30.50142169,67.48343641,73.83657764,Evening,Vegetable,5,Spoiled
493,31.49010986,64.13097355,136.9482804,Afternoon,Meat,20,Spoiled
494,38.48112026,63.73941728,95.40200114,Evening,Fruit,18,Spoiled
495,24.63037667,56.69805588,113.7789237,Morning,Fruit,19,NotSpoiled
496,21.70723517,85.06800729,87.41566298,Evening,Fruit,20,NotSpoiled
497,22.42883017,66.06923604,108.7923622,Afternoon,Vegetable,13,NotSpoiled
498,19.90979062,72.93774311,98.32706224,Morning,Fruit,13,NotSpoiled
499,24.61072622,61.23468149,138.5310927,Afternoon,Meat,2,NotSpoiled
500,26.91366215,81.16990559,70.56516918,Morning,Fruit,19,NotSpoiled
501,24.8287886,67.26444222,91.73397387,Evening,Vegetable,6,NotSpoiled
502,30.48173423,69.08967332,89.8206633,Evening,Vegetable,25,Spoiled
503,23.82892099,51.71023365,75.37899955,Afternoon,Vegetable,19,NotSpoiled
504,23.26274674,73.95976211,97.42868808,Afternoon,Meat,1,NotSpoiled
505,22.09365762,88.11505705,117.0727395,Morning,Fruit,24,NotSpoiled
506,16.83682737,61.30922414,85.44496632,Morning,Meat,7,NotSpoiled
507,17.16116138,65.41770846,99.74741777,Evening,Vegetable,11,NotSpoiled
508,19.10421035,58.61676042,109.088232,Evening,Fruit,16,NotSpoiled
509,31.50714036,71.29162174,110.9962081,Evening,Fruit,10,Spoiled
510,29.47630136,70.64024198,89.64047243,Evening,Fruit,17,NotSpoiled
511,31.87482033,77.05081101,51.75276599,Morning,Meat,22,Spoiled
512,18.33894173,75.51473547,91.06017405,Morning,Vegetable,25,NotSpoiled
513,15.15687655,61.87483954,141.3895078,Evening,Meat,28,NotSpoiled
514,21.6997184,72.24948049,81.21151363,Morning,Vegetable,24,NotSpoiled
515,25.87909477,66.71698893,78.95751666,Evening,Meat,23,NotSpoiled
516,27.49345137,59.08967023,104.0739261,Morning,Meat,17,NotSpoiled
517,30.23986078,68.73144127,100.1426238,Evening,Meat,7,Spoiled
518,26.42139835,108.0166021,86.25899196,Evening,Meat,28,NotSpoiled
519,33.7133439,93.15170634,99.68835992,Morning,Vegetable,26,Spoiled
520,23.8869716,71.39826598,96.70510294,Evening,Meat,7,NotSpoiled
521,20.43460391,87.38857208,107.4496877,Afternoon,Fruit,15,NotSpoiled
522,16.59390892,69.54616636,108.8355943,Morning,Fruit,12,NotSpoiled
523,20.55514321,69.46861661,78.34079426,Afternoon,Meat,13,NotSpoiled
524,26.2105898,50.50428212,113.9141317,Afternoon,Vegetable,11,NotSpoiled
525,20.55639871,60.39894434,95.59822943,Evening,Vegetable,19,NotSpoiled
526,29.68371232,62.16500736,87.23146587,Morning,Fruit,22,NotSpoiled
527,32.06163853,71.07519032,120.9009124,Evening,Meat,6,Spoiled
528,13.15206547,70.13984535,99.44931519,Evening,Meat,28,NotSpoiled
529,29.3202615,64.21057649,92.80068981,Evening,Meat,29,NotSpoiled
530,13.80197971,64.111868,94.74128051,Morning,Meat,23,NotSpoiled
531,27.00749528,68.33846864,110.5752884,Evening,Vegetable,8,NotSpoiled
532,31.12435282,56.18588349,103.6583546,Morning,Fruit,21,Spoiled
533,25.32428053,63.8736144,113.5366325,Evening,Fruit,1,NotSpoiled
534,18.60155413,66.1871013,63.47308815,Evening,Fruit,22,NotSpoiled
535,22.07284398,57.51051067,122.6076044,Afternoon,Vegetable,13,NotSpoiled
536,23.69177277,66.69762107,98.31541042,Morning,Fruit,26,NotSpoiled
537,24.08877608,61.65192836,111.0937773,Afternoon,Vegetable,21,NotSpoiled
538,23.9855158,82.35382392,127.9472129,Morning,Vegetable,27,NotSpoiled
539,24.4505861,67.56196203,127.3969489,Morning,Vegetable,18,NotSpoiled
540,26.06740024,68.10454332,72.53850894,Afternoon,Vegetable,4,NotSpoiled
541,18.95713173,74.28028107,120.3023952,Morning,Vegetable,16,NotSpoiled
542,23.78990085,75.56968317,105.2943891,Morning,Meat,12,NotSpoiled
543,32.59130585,52.63758196,120.6304516,Morning,Fruit,23,Spoiled
544,23.07677288,66.23215891,68.43082753,Afternoon,Vegetable,10,NotSpoiled
545,22.78081953,60.90967674,80.18473499,Evening,Fruit,24,NotSpoiled
546,30.39098652,68.54829756,105.134522,Morning,Fruit,29,Spoiled
547,12.20407667,64.63667479,82.00744394,Evening,Vegetable,13,NotSpoiled
548,30.90689301,71.57069463,92.26449186,Evening,Meat,18,Spoiled
549,21.84048121,60.19540754,128.1954546,Morning,Fruit,23,NotSpoiled
550,25.81964286,64.32232758,144.5994783,Morning,Fruit,7,NotSpoiled
551,25.48160678,64.08840331,96.20763139,Evening,Meat,16,NotSpoiled
552,29.7123406,80.8259137,119.0493325,Evening,Meat,8,NotSpoiled
553,23.66202627,73.68003659,103.404188,Afternoon,Fruit,20,NotSpoiled
554,21.60987109,73.68888708,118.7976963,Afternoon,Meat,27,NotSpoiled
555,31.48922895,67.13681719,110.6432381,Morning,Vegetable,24,Spoiled
556,13.17913091,66.15282148,75.2245083,Morning,Fruit,12,NotSpoiled
557,25.10167091,75.61002888,125.7886408,Afternoon,Meat,28,NotSpoiled
558,18.26037289,77.77433934,82.83587992,Afternoon,Vegetable,16,NotSpoiled
559,21.19213306,70.15146786,73.98404451,Morning,Meat,19,NotSpoiled
560,35.05628341,81.41647945,123.9637419,Evening,Fruit,21,Spoiled
561,24.77702287,82.74155028,93.26699837,Afternoon,Fruit,18,NotSpoiled
562,25.97534849,53.35301961,116.8389491,Evening,Fruit,22,NotSpoiled
563,16.09218572,74.30378885,110.867445,Afternoon,Vegetable,14,NotSpoiled
564,21.35477671,69.57398072,80.74024799,Afternoon,Fruit,13,NotSpoiled
565,25.982787,73.88288814,67.98089446,Afternoon,Meat,12,NotSpoiled
566,26.77378847,81.15976528,135.146746,Evening,Vegetable,2,NotSpoiled
567,28.08443277,60.79461837,113.8719062,Evening,Fruit,1,NotSpoiled
568,25.04313949,53.79725898,129.3096074,Afternoon,Vegetable,16,NotSpoiled
569,27.63502104,81.06191473,96.40523187,Evening,Meat,11,NotSpoiled
570,27.26890956,60.01515355,124.8751592,Evening,Fruit,29,NotSpoiled
571,15.85129794,63.13780486,134.2513917,Evening,Vegetable,8,NotSpoiled
572,25.18502861,72.04620893,95.01991007,Morning,Meat,14,NotSpoiled
573,28.83951204,63.13898179,94.62719278,Evening,Fruit,27,NotSpoiled
574,27.9493991,54.07789372,101.8607629,Morning,Meat,7,NotSpoiled
575,23.18070595,70.34189767,99.24876329,Morning,Vegetable,5,NotSpoiled
576,20.97186746,62.18515341,46.79956165,Morning,Meat,14,NotSpoiled
577,19.40844038,75.97859878,80.98174333,Morning,Fruit,4,NotSpoiled
578,24.34472994,64.93923444,105.6127873,Morning,Vegetable,2,NotSpoiled
579,30.6653994,63.11553861,105.8736138,Evening,Vegetable,15,Spoiled
580,15.24097949,67.89999461,105.1346268,Evening,Meat,10,NotSpoiled
581,21.70054135,80.52153477,93.97148589,Afternoon,Vegetable,7,NotSpoiled
582,19.30098772,79.07904082,59.3342579,Afternoon,Meat,6,NotSpoiled
583,28.92478761,59.06773818,102.4608641,Afternoon,Vegetable,4,NotSpoiled
584,22.22845187,97.99707649,104.2745418,Evening,Fruit,15,NotSpoiled
585,22.64681171,66.74223675,81.8492856,Evening,Fruit,19,NotSpoiled
586,23.91525215,58.47584271,107.0538455,Evening,Fruit,21,NotSpoiled
587,27.22696625,78.8823199,105.1271604,Evening,Fruit,14,NotSpoiled
588,23.03805501,66.38327543,89.18447147,Morning,Vegetable,21,NotSpoiled
589,9.769284726,91.53719508,97.52652922,Afternoon,Fruit,6,NotSpoiled
590,27.71655946,78.47408355,116.7404886,Afternoon,Vegetable,20,NotSpoiled
591,27.19521479,68.01280154,105.8617455,Morning,Vegetable,14,NotSpoiled
592,23.90229486,85.75306878,81.37265681,Evening,Vegetable,13,NotSpoiled
593,19.5798169,78.49115211,131.3432147,Afternoon,Vegetable,14,NotSpoiled
594,26.75890055,57.71104803,123.2310147,Morning,Meat,21,NotSpoiled
595,26.89617767,78.8839411,83.66477404,Afternoon,Fruit,18,NotSpoiled
596,22.64983559,64.83512558,85.63580576,Afternoon,Meat,22,NotSpoiled
597,23.91634265,69.16673715,87.33247942,Evening,Meat,28,NotSpoiled
598,20.34921749,71.31054449,111.7127876,Evening,Vegetable,25,NotSpoiled
599,24.10705454,61.20903988,113.5617714,Evening,Fruit,2,NotSpoiled
600,17.24785327,56.66657721,111.7806284,Evening,Meat,5,NotSpoiled
601,27.08659411,73.67784011,114.2471867,Morning,Vegetable,23,NotSpoiled
602,20.27815755,56.11766501,74.30208838,Morning,Fruit,26,NotSpoiled
603,26.19051574,44.24797373,88.78139387,Morning,Meat,13,NotSpoiled
604,17.97018542,61.63894396,61.77166738,Evening,Fruit,13,NotSpoiled
605,22.04971177,73.31092421,116.7578304,Afternoon,Vegetable,28,NotSpoiled
606,24.44755297,67.30118866,120.314348,Afternoon,Fruit,14,NotSpoiled
607,16.69650094,82.67130941,121.9062688,Morning,Fruit,15,NotSpoiled
608,25.57573937,71.83753495,91.99831691,Evening,Meat,2,NotSpoiled
609,23.10426219,62.33690348,106.6871496,Morning,Fruit,7,NotSpoiled
610,16.28821901,65.6041645,107.7264197,Evening,Meat,24,NotSpoiled
611,18.48378623,55.63458641,130.3333701,Evening,Meat,7,NotSpoiled
612,28.02560042,80.85797225,61.75062533,Evening,Fruit,5,NotSpoiled
613,29.47777993,56.18899914,114.8484074,Evening,Meat,27,NotSpoiled
614,24.3404568,60.79592368,93.23525065,Evening,Fruit,4,NotSpoiled
615,27.02380906,68.3971378,92.98036405,Afternoon,Fruit,4,NotSpoiled
616,26.11921782,70.02353264,112.6075407,Afternoon,Meat,20,NotSpoiled
617,26.64811491,54.97349636,108.6216515,Evening,Vegetable,4,NotSpoiled
618,31.42992004,60.94464205,83.00589235,Afternoon,Vegetable,29,Spoiled
619,17.46500801,72.65040602,110.4427579,Afternoon,Fruit,7,NotSpoiled
620,28.38230366,81.29723359,108.0921242,Afternoon,Fruit,13,NotSpoiled
621,23.08995522,73.49003562,133.0051156,Afternoon,Meat,5,NotSpoiled
622,23.87870533,69.74190238,104.9844167,Morning,Meat,28,NotSpoiled
623,23.48875135,54.37591266,115.6831701,Afternoon,Meat,11,NotSpoiled
624,23.12426442,63.82657653,70.35159945,Evening,Vegetable,7,NotSpoiled
625,18.86901904,75.21494241,90.90908652,Morning,Vegetable,7,NotSpoiled
626,25.916696,80.8094667,80.55452329,Evening,Fruit,16,NotSpoiled
627,33.35471516,78.89375908,98.98130439,Morning,Meat,25,Spoiled
628,24.7193349,71.38071644,134.1490698,Morning,Meat,1,NotSpoiled
629,24.99307479,82.04600467,65.49163243,Morning,Vegetable,9,NotSpoiled
630,21.56350481,98.81460713,93.81996602,Evening,Meat,25,NotSpoiled
631,24.41262727,64.06138085,99.09241582,Morning,Fruit,22,NotSpoiled
632,27.33083213,62.36884205,89.88362235,Morning,Vegetable,26,NotSpoiled
633,23.1487878,85.18482926,127.7431953,Afternoon,Meat,27,NotSpoiled
634,22.73097979,72.35464525,122.4154295,Afternoon,Meat,23,NotSpoiled
635,27.0163227,71.12307688,120.2485421,Evening,Meat,6,NotSpoiled
636,20.40997615,73.92374328,93.9251942,Afternoon,Fruit,13,NotSpoiled
637,26.26248314,63.45513495,97.89182359,Evening,Meat,4,NotSpoiled
638,29.10160899,59.65204715,110.4753672,Evening,Vegetable,20,NotSpoiled
639,31.79974271,62.2285249,102.8594866,Morning,Vegetable,5,Spoiled
640,24.54808996,82.45946257,83.62504005,Morning,Vegetable,2,NotSpoiled
641,31.8379862,55.63359335,114.9166133,Morning,Meat,6,Spoiled
642,30.17204943,74.98654646,57.79265936,Evening,Meat,12,Spoiled
643,20.0189368,64.4231254,121.4564707,Evening,Vegetable,12,NotSpoiled
644,18.91030744,66.46633111,134.6256943,Morning,Fruit,16,NotSpoiled
645,23.47518181,77.42950977,107.1860965,Afternoon,Fruit,13,NotSpoiled
646,30.14467746,78.43988913,117.5316589,Morning,Fruit,24,Spoiled
647,24.63856496,73.42976538,99.43521433,Afternoon,Meat,28,NotSpoiled
648,21.99671221,51.26880338,79.25195111,Afternoon,Fruit,26,NotSpoiled
